user_id,place_id,rating,user_prefs
4,86,3,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,170,5,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,442,3,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,839,3,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,900,3,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,728,2,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,443,2,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,213,2,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,534,2,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,601,3,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,493,2,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
4,209,2,"['Statues', 'Coral Reefs', 'Homestay', 'Island', 'Legends']"
5,738,3,"['Fortification', 'Wilderness', 'Temple', 'Mountain Pass', 'Ecotourism']"
5,366,5,"['Fortification', 'Wilderness', 'Temple', 'Mountain Pass', 'Ecotourism']"
5,739,3,"['Fortification', 'Wilderness', 'Temple', 'Mountain Pass', 'Ecotourism']"
5,573,2,"['Fortification', 'Wilderness', 'Temple', 'Mountain Pass', 'Ecotourism']"
5,807,1,"['Fortification', 'Wilderness', 'Temple', 'Mountain Pass', 'Ecotourism']"
5,137,2,"['Fortification', 'Wilderness', 'Temple', 'Mountain Pass', 'Ecotourism']"
6,356,3,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,894,3,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,436,4,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,892,3,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,896,4,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,911,4,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,897,3,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,400,4,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,83,3,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,893,3,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,910,4,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,127,1,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,345,2,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,157,2,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,489,1,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,377,2,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
6,467,2,"['Fortress', 'Terraced Fields', 'Archaeological', 'Monument', 'Boat Ride']"
7,789,3,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,711,4,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,754,4,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,460,4,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,793,3,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,794,3,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,796,4,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,714,3,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,760,4,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,752,4,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,788,3,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,49,3,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,727,1,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,380,2,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,427,3,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,405,2,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,732,1,"['Gardens', 'Stalactites', 'Stream', 'Village']"
7,578,2,"['Gardens', 'Stalactites', 'Stream', 'Village']"
8,745,3,"['Islands', 'Orchard', 'Therapeutic']"
8,125,4,"['Islands', 'Orchard', 'Therapeutic']"
8,157,4,"['Islands', 'Orchard', 'Therapeutic']"
8,329,4,"['Islands', 'Orchard', 'Therapeutic']"
8,746,4,"['Islands', 'Orchard', 'Therapeutic']"
8,532,4,"['Islands', 'Orchard', 'Therapeutic']"
8,339,3,"['Islands', 'Orchard', 'Therapeutic']"
8,540,3,"['Islands', 'Orchard', 'Therapeutic']"
8,334,4,"['Islands', 'Orchard', 'Therapeutic']"
8,526,4,"['Islands', 'Orchard', 'Therapeutic']"
8,527,4,"['Islands', 'Orchard', 'Therapeutic']"
8,744,4,"['Islands', 'Orchard', 'Therapeutic']"
8,158,5,"['Islands', 'Orchard', 'Therapeutic']"
8,115,3,"['Islands', 'Orchard', 'Therapeutic']"
8,322,3,"['Islands', 'Orchard', 'Therapeutic']"
8,925,1,"['Islands', 'Orchard', 'Therapeutic']"
8,480,2,"['Islands', 'Orchard', 'Therapeutic']"
8,520,2,"['Islands', 'Orchard', 'Therapeutic']"
8,193,4,"['Islands', 'Orchard', 'Therapeutic']"
8,500,1,"['Islands', 'Orchard', 'Therapeutic']"
8,180,1,"['Islands', 'Orchard', 'Therapeutic']"
8,43,2,"['Islands', 'Orchard', 'Therapeutic']"
9,589,3,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,433,4,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,434,3,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,860,2,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,235,3,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,759,4,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,846,2,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,311,2,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
9,695,2,"['Souvenirs', 'River', 'Island', 'Countryside', 'Pristine']"
10,583,4,"['Hanoi', 'Citadel', 'Art']"
10,772,3,"['Hanoi', 'Citadel', 'Art']"
10,385,3,"['Hanoi', 'Citadel', 'Art']"
10,159,4,"['Hanoi', 'Citadel', 'Art']"
10,89,3,"['Hanoi', 'Citadel', 'Art']"
10,530,3,"['Hanoi', 'Citadel', 'Art']"
10,799,4,"['Hanoi', 'Citadel', 'Art']"
10,347,4,"['Hanoi', 'Citadel', 'Art']"
10,514,4,"['Hanoi', 'Citadel', 'Art']"
10,791,3,"['Hanoi', 'Citadel', 'Art']"
10,15,3,"['Hanoi', 'Citadel', 'Art']"
10,342,4,"['Hanoi', 'Citadel', 'Art']"
10,736,4,"['Hanoi', 'Citadel', 'Art']"
10,109,2,"['Hanoi', 'Citadel', 'Art']"
10,534,2,"['Hanoi', 'Citadel', 'Art']"
10,848,2,"['Hanoi', 'Citadel', 'Art']"
10,138,5,"['Hanoi', 'Citadel', 'Art']"
10,624,1,"['Hanoi', 'Citadel', 'Art']"
10,727,2,"['Hanoi', 'Citadel', 'Art']"
11,880,3,"['Water Park', 'Picturesque', 'Boat Tour', 'Vibrant', 'Historical Sites']"
11,882,4,"['Water Park', 'Picturesque', 'Boat Tour', 'Vibrant', 'Historical Sites']"
11,150,3,"['Water Park', 'Picturesque', 'Boat Tour', 'Vibrant', 'Historical Sites']"
11,332,2,"['Water Park', 'Picturesque', 'Boat Tour', 'Vibrant', 'Historical Sites']"
11,670,2,"['Water Park', 'Picturesque', 'Boat Tour', 'Vibrant', 'Historical Sites']"
12,594,3,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,590,4,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,136,3,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,663,3,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,673,4,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,332,4,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,310,4,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,860,3,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,326,3,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,285,4,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,561,4,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,706,1,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,211,4,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,729,2,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,298,5,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
12,552,2,"['Tombs', 'Scenic Views', 'Mountain', 'Worship Site', 'Relaxing']"
13,131,5,"['Birdwatching', 'Battlefield', 'Temple', 'Hanoi']"
13,898,3,"['Birdwatching', 'Battlefield', 'Temple', 'Hanoi']"
13,94,5,"['Birdwatching', 'Battlefield', 'Temple', 'Hanoi']"
13,106,3,"['Birdwatching', 'Battlefield', 'Temple', 'Hanoi']"
13,47,4,"['Birdwatching', 'Battlefield', 'Temple', 'Hanoi']"
13,206,2,"['Birdwatching', 'Battlefield', 'Temple', 'Hanoi']"
14,411,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,529,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,290,4,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,777,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,780,5,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,463,4,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,182,4,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,138,5,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,257,4,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,376,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,370,5,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,9,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,139,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,840,4,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,665,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,221,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,126,2,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,304,2,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,404,5,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,362,3,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,690,2,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,315,2,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
14,128,4,"['Garden', 'Museum', 'Unique', 'Scenic Views', 'Resort']"
15,651,3,"['Seafood', 'Festivals', 'Local Culture']"
15,648,4,"['Seafood', 'Festivals', 'Local Culture']"
15,619,4,"['Seafood', 'Festivals', 'Local Culture']"
15,611,3,"['Seafood', 'Festivals', 'Local Culture']"
15,610,4,"['Seafood', 'Festivals', 'Local Culture']"
15,647,4,"['Seafood', 'Festivals', 'Local Culture']"
15,617,3,"['Seafood', 'Festivals', 'Local Culture']"
15,615,4,"['Seafood', 'Festivals', 'Local Culture']"
15,169,4,"['Seafood', 'Festivals', 'Local Culture']"
15,130,3,"['Seafood', 'Festivals', 'Local Culture']"
15,424,2,"['Seafood', 'Festivals', 'Local Culture']"
15,86,2,"['Seafood', 'Festivals', 'Local Culture']"
15,904,2,"['Seafood', 'Festivals', 'Local Culture']"
15,394,2,"['Seafood', 'Festivals', 'Local Culture']"
16,841,5,"['Kayaking', 'Floating Market', 'Rock Formation', 'Buddhism', 'Forest']"
16,737,3,"['Kayaking', 'Floating Market', 'Rock Formation', 'Buddhism', 'Forest']"
16,843,3,"['Kayaking', 'Floating Market', 'Rock Formation', 'Buddhism', 'Forest']"
16,344,2,"['Kayaking', 'Floating Market', 'Rock Formation', 'Buddhism', 'Forest']"
16,216,2,"['Kayaking', 'Floating Market', 'Rock Formation', 'Buddhism', 'Forest']"
17,667,4,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,156,5,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,454,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,807,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,80,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,672,4,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,659,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,671,4,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,805,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,809,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,657,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,850,3,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,683,4,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,218,2,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,369,2,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,462,2,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
17,185,2,"['Wellness', 'Ancient Architecture', 'War History', 'Spiritual']"
18,690,3,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,697,3,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,400,5,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,892,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,83,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,436,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,695,3,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,356,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,696,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,685,3,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,438,3,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,692,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,296,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,897,5,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,698,4,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,54,2,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,10,2,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,341,1,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,3,2,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,186,5,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,446,5,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
18,61,2,"['Tower', 'Forest', 'Spa', 'Rural Life', 'Cham Culture']"
19,787,3,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,314,3,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,781,4,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,783,4,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,916,5,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,350,2,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,431,2,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,360,5,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
19,851,2,"['Lake', 'Legends', 'Military History', 'Spa', 'Countryside']"
20,582,3,"['Buddhism', 'Memorial', 'Family-friendly']"
20,579,3,"['Buddhism', 'Memorial', 'Family-friendly']"
20,365,3,"['Buddhism', 'Memorial', 'Family-friendly']"
20,575,4,"['Buddhism', 'Memorial', 'Family-friendly']"
20,110,4,"['Buddhism', 'Memorial', 'Family-friendly']"
20,228,5,"['Buddhism', 'Memorial', 'Family-friendly']"
20,198,4,"['Buddhism', 'Memorial', 'Family-friendly']"
20,578,5,"['Buddhism', 'Memorial', 'Family-friendly']"
20,287,4,"['Buddhism', 'Memorial', 'Family-friendly']"
20,325,3,"['Buddhism', 'Memorial', 'Family-friendly']"
20,312,4,"['Buddhism', 'Memorial', 'Family-friendly']"
20,168,3,"['Buddhism', 'Memorial', 'Family-friendly']"
20,96,3,"['Buddhism', 'Memorial', 'Family-friendly']"
20,73,4,"['Buddhism', 'Memorial', 'Family-friendly']"
20,160,1,"['Buddhism', 'Memorial', 'Family-friendly']"
20,272,2,"['Buddhism', 'Memorial', 'Family-friendly']"
20,433,3,"['Buddhism', 'Memorial', 'Family-friendly']"
20,387,2,"['Buddhism', 'Memorial', 'Family-friendly']"
20,385,1,"['Buddhism', 'Memorial', 'Family-friendly']"
20,907,4,"['Buddhism', 'Memorial', 'Family-friendly']"
21,681,4,"['Architectural', 'Amusement Park', 'Panoramic Views']"
21,258,4,"['Architectural', 'Amusement Park', 'Panoramic Views']"
21,75,3,"['Architectural', 'Amusement Park', 'Panoramic Views']"
21,304,3,"['Architectural', 'Amusement Park', 'Panoramic Views']"
21,727,2,"['Architectural', 'Amusement Park', 'Panoramic Views']"
21,236,3,"['Architectural', 'Amusement Park', 'Panoramic Views']"
21,309,2,"['Architectural', 'Amusement Park', 'Panoramic Views']"
22,366,3,"['Viewpoint', 'Water Activities', 'Rural Life', 'Authentic Experience', 'Scenic View']"
22,220,2,"['Viewpoint', 'Water Activities', 'Rural Life', 'Authentic Experience', 'Scenic View']"
22,591,2,"['Viewpoint', 'Water Activities', 'Rural Life', 'Authentic Experience', 'Scenic View']"
22,914,2,"['Viewpoint', 'Water Activities', 'Rural Life', 'Authentic Experience', 'Scenic View']"
22,313,1,"['Viewpoint', 'Water Activities', 'Rural Life', 'Authentic Experience', 'Scenic View']"
22,214,3,"['Viewpoint', 'Water Activities', 'Rural Life', 'Authentic Experience', 'Scenic View']"
22,722,2,"['Viewpoint', 'Water Activities', 'Rural Life', 'Authentic Experience', 'Scenic View']"
23,906,3,"['Cable Car', 'Exploration', 'Revolutionary Site', 'Therapeutic']"
23,564,3,"['Cable Car', 'Exploration', 'Revolutionary Site', 'Therapeutic']"
23,25,5,"['Cable Car', 'Exploration', 'Revolutionary Site', 'Therapeutic']"
23,793,2,"['Cable Car', 'Exploration', 'Revolutionary Site', 'Therapeutic']"
23,241,2,"['Cable Car', 'Exploration', 'Revolutionary Site', 'Therapeutic']"
23,503,2,"['Cable Car', 'Exploration', 'Revolutionary Site', 'Therapeutic']"
23,268,2,"['Cable Car', 'Exploration', 'Revolutionary Site', 'Therapeutic']"
24,25,5,"['Citadel', 'Church', 'Lake']"
24,906,5,"['Citadel', 'Church', 'Lake']"
24,564,4,"['Citadel', 'Church', 'Lake']"
24,131,2,"['Citadel', 'Church', 'Lake']"
24,59,2,"['Citadel', 'Church', 'Lake']"
24,183,2,"['Citadel', 'Church', 'Lake']"
25,505,3,"['Memorial', 'Ethnic Villages', 'Outdoor Activities', 'Wellness', 'Geological Formations']"
25,807,4,"['Memorial', 'Ethnic Villages', 'Outdoor Activities', 'Wellness', 'Geological Formations']"
25,729,4,"['Memorial', 'Ethnic Villages', 'Outdoor Activities', 'Wellness', 'Geological Formations']"
25,725,4,"['Memorial', 'Ethnic Villages', 'Outdoor Activities', 'Wellness', 'Geological Formations']"
25,5,2,"['Memorial', 'Ethnic Villages', 'Outdoor Activities', 'Wellness', 'Geological Formations']"
25,147,2,"['Memorial', 'Ethnic Villages', 'Outdoor Activities', 'Wellness', 'Geological Formations']"
25,211,2,"['Memorial', 'Ethnic Villages', 'Outdoor Activities', 'Wellness', 'Geological Formations']"
26,2,4,"['Geological Formations', 'Authentic', 'Exhibition']"
26,416,3,"['Geological Formations', 'Authentic', 'Exhibition']"
26,387,3,"['Geological Formations', 'Authentic', 'Exhibition']"
26,320,5,"['Geological Formations', 'Authentic', 'Exhibition']"
26,789,2,"['Geological Formations', 'Authentic', 'Exhibition']"
26,690,2,"['Geological Formations', 'Authentic', 'Exhibition']"
26,590,3,"['Geological Formations', 'Authentic', 'Exhibition']"
27,211,5,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,919,3,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,922,3,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,550,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,518,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,536,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,521,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,925,5,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,915,5,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,921,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,926,3,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,914,5,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,916,5,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,928,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,920,3,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,750,2,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,81,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,740,2,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,818,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,330,3,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,229,4,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
27,544,2,"['Hiking', 'Recreational', 'Religious', 'Stalactites', 'Wellness']"
