user_id,place_id,rating,user_prefs
1,457,1.9528395993543395,"[""Vineyard"", ""Scholarly Tradition"", ""Floating Houses"", ""Mountainous Landscape""]"
1,914,1.5891050530779256,"[""Vineyard"", ""Scholarly Tradition"", ""Floating Houses"", ""Mountainous Landscape""]"
1,406,1.154578322751234,"[""Vineyard"", ""Scholarly Tradition"", ""Floating Houses"", ""Mountainous Landscape""]"
1,75,1.1665709553433463,"[""Vineyard"", ""Scholarly Tradition"", ""Floating Houses"", ""Mountainous Landscape""]"
2,435,2.2265743997197873,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,402,1.5264015646952416,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,335,2.2914560355013522,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,542,1.4800166601355484,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,414,1.910096957305941,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,413,1.2885720521587272,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,792,1.4920134732041546,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,297,1.5704102524697305,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,539,1.9348717936406339,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,189,2.4099789758793504,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,824,2.3620385919989757,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,657,2.181021462349483,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,217,1.7525684447817085,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,905,1.682434756959992,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,777,1.5362956442884665,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,68,2.3068656080010754,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,533,2.4479165677936905,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,646,1.8149104553664799,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,378,1.607662916521512,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
2,591,1.5944476291333667,"[""Recreational Activities"", ""Multi-tiered"", ""Mountain Scenery"", ""Legend"", ""Local Festivals""]"
3,701,2.0784717577403384,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,362,2.157850977264715,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,681,1.6607111058902568,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,296,2.4161015625618734,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,720,1.5756360459975767,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,62,2.4928166115533683,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,420,1.4218835667116594,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,53,1.144286908362544,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,690,2.2314591709960294,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,470,2.4382550820270006,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,548,1.5737895542722744,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,356,2.2375393744524823,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,502,2.0682250010962573,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,751,2.0243064383648384,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,680,1.271514961492819,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,55,1.2616357167757561,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,285,1.5526482118470262,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,822,1.4473961120572865,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,722,2.3213867280957228,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
3,317,1.7843226801489438,"[""Research Center"", ""Engineering Marvel"", ""Vietnamese Culture"", ""Endangered Species""]"
4,848,1.5132616253511773,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,384,1.0506931682941565,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,818,2.3426633806468784,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,769,2.4223993693152788,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,581,1.0761759738548882,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,790,1.0771939082380115,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,736,1.3881627167905999,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,929,2.1904755961988043,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,891,1.1853831833238369,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,567,1.9393684640777369,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,206,1.6696604547483662,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,198,2.120004527591721,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,825,1.6828900223006804,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,111,1.5986390973006397,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,482,2.3020396523048845,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,62,1.3764816906893895,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,817,1.3955509549235372,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,18,1.2865012397819642,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,462,1.253594815874876,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
4,733,2.316854326907695,"[""Memorial Site"", ""Colonial History"", ""Magnificent""]"
5,158,1.8214928719083905,"[""Caves"", ""Market"", ""Artworks""]"
5,682,2.2808564142919026,"[""Caves"", ""Market"", ""Artworks""]"
5,528,1.6642992276764765,"[""Caves"", ""Market"", ""Artworks""]"
5,407,1.4653280124521322,"[""Caves"", ""Market"", ""Artworks""]"
5,393,2.196003366095026,"[""Caves"", ""Market"", ""Artworks""]"
5,563,3.5050135715366704,"[""Caves"", ""Market"", ""Artworks""]"
5,574,2.4989160091733105,"[""Caves"", ""Market"", ""Artworks""]"
5,709,1.5820955565335881,"[""Caves"", ""Market"", ""Artworks""]"
5,8,2.3584152513023584,"[""Caves"", ""Market"", ""Artworks""]"
5,387,1.2245938813892034,"[""Caves"", ""Market"", ""Artworks""]"
5,775,1.4973641491721523,"[""Caves"", ""Market"", ""Artworks""]"
5,69,1.77040618907313,"[""Caves"", ""Market"", ""Artworks""]"
5,628,1.1317218165699958,"[""Caves"", ""Market"", ""Artworks""]"
5,185,1.7153013485952684,"[""Caves"", ""Market"", ""Artworks""]"
5,322,2.4842876967375416,"[""Caves"", ""Market"", ""Artworks""]"
5,97,1.261022609548734,"[""Caves"", ""Market"", ""Artworks""]"
5,460,1.9747170116548889,"[""Caves"", ""Market"", ""Artworks""]"
5,718,1.3874680324015352,"[""Caves"", ""Market"", ""Artworks""]"
5,500,1.3251042051270685,"[""Caves"", ""Market"", ""Artworks""]"
5,259,1.0033793997221818,"[""Caves"", ""Market"", ""Artworks""]"
6,762,4.099157166104267,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,67,1.2999905621177157,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,313,1.601737071169456,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,198,1.4070689076965945,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,308,2.1825613476941457,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,362,2.4208793726927658,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,690,2.0731515360626647,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,182,2.3093034707605904,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,489,1.2495205524805435,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,487,1.906726484854697,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,101,2.042758225812524,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,342,4.097621918438531,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,40,1.9086566202912263,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,452,1.451332721044959,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,806,1.8577544781396915,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,787,1.484828151598895,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,499,1.290057510883517,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,695,1.9476521809150715,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,653,1.2712249608331112,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
6,826,2.2915718742755313,"[""Lush Greenery"", ""Tower"", ""Zoo"", ""Communal House"", ""Modern Design""]"
7,738,2.2512926359622947,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,565,2.3781308428071006,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,815,2.1395188694492333,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,436,1.099341660043232,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,256,1.437768013419974,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,419,2.1523874027812795,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,312,1.4468060874588367,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,737,1.617761777398079,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,238,2.275579119813067,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,343,2.0682468633026283,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,801,1.110240911909484,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,822,1.1235013782317664,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,375,1.1256377991243847,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,166,2.3471541801038054,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,94,1.7166109571245725,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,78,2.017569281591628,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,102,1.9179990098220596,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,201,1.1075909488220446,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,804,1.3663022682301222,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
7,522,1.5877632738351548,"[""Fortress"", ""Stone Construction"", ""Decorative Arts"", ""Temples & Pagodas""]"
8,563,2.384237810915203,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,392,1.8453451818074174,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,189,1.0480696568931571,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,585,1.2567193868328017,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,566,1.8720636449578099,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,837,1.5007075066296214,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,143,2.290303136408318,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,684,1.19787142485233,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,421,1.1785799705711708,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,508,1.4552750485686323,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,285,2.1092086948691353,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,500,2.3394845354729483,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,836,2.4382164670662307,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,781,2.232499149727174,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,243,1.8041176670131076,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,487,1.306077973918891,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,347,1.2102174715640293,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,494,2.202387173594065,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,394,2.433139200483649,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
8,168,1.558745231336834,"[""Commemorative Ceremony"", ""Art"", ""Border Market""]"
9,538,1.4975758374876986,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,566,2.445897904377822,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,725,1.4203092196686025,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,55,1.9087778930742678,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,666,1.9221962600499727,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,128,2.2747384235597536,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,35,2.3477791964121053,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,627,1.9029058636116032,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,332,2.426989745341543,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,790,2.2250417905737407,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,333,1.8725599446945085,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,331,1.3469377731753616,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,881,1.2600248247351673,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,47,1.315893084868515,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,755,2.13222687402381,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,219,1.878908906267146,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,250,2.3316857194958276,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,273,1.52875898716978,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,106,1.509900367778457,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
9,374,1.844786704225616,"[""Activity-based"", ""Experiential Activities"", ""Hydropower Plant"", ""Grotto""]"
10,821,1.4798893872570897,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,913,2.199744541429732,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,291,1.9655958355888028,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,679,1.2762706033227835,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,473,2.212852764864832,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,401,2.1937679790175224,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,690,2.025298536253622,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,441,2.0500729005300187,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,571,1.7986251506918756,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,527,1.8628768180839383,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,723,2.0485100379123886,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,639,2.1594862291437655,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,884,1.3078849722641024,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,231,1.638691083766549,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,651,1.0564533062937804,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,192,2.0207296189916697,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,708,2.4665161609499413,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,498,2.466652700642645,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,756,2.0640633776036235,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
10,127,1.54849035202374,"[""Marble Altars"", ""Historical Objects"", ""Stonework"", ""Symbolic""]"
11,560,1.4221098016545,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,428,1.0351235101471308,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,282,3.74097665138606,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,412,1.2264135161665362,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,155,2.4354611149238297,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,562,4.42300663865468,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,849,3.7562315648018707,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,689,2.106865733401836,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,593,1.5394474713076287,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,759,2.482853248200375,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,195,2.346391955624439,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,302,1.0932184479709304,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,117,4.121101001944484,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,811,3.6717178101948376,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,493,4.487700148395386,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,355,1.8968973431552811,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,500,4.2846644773273095,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,829,1.3314444361816342,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,169,2.3472017253359443,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
11,908,1.0671604719782084,"[""Ethnic Heritage"", ""Garden Houses"", ""Peaceful"", ""Lake View"", ""Remembrance""]"
12,38,1.4239269906861551,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,138,1.2961317776923078,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,531,1.5547170442814973,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,336,1.6627660854969974,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,109,1.2395984826787794,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,367,2.084822176400066,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,653,1.91978463008531,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,536,1.8281437578976356,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,347,2.161304713769266,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,692,1.9184151757291599,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,701,1.2822481440756677,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,462,1.4904789457040517,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,32,2.3718089888757703,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,253,1.3867636888739685,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,882,2.4549584514361547,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,49,2.103470378985718,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,25,2.4828021368066135,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,874,2.419809644808631,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
12,537,2.023428998843306,"[""Serene"", ""Cham Towers"", ""Outdoor Area"", ""Boat Trip""]"
